customer_id,tenure_months,monthly_charges,total_charges,num_support_calls,contract_type,internet_service,payment_method,auto_pay,has_paperless_billing,is_senior_citizen,has_partner,has_dependents,churned
C136350,31,59.7,1825.84,1,Month-to-month,Fiber optic,Bank transfer,1,0,1,0,0,0
C136351,2,85.84,91.33,2,Month-to-month,Fiber optic,Bank transfer,1,1,1,1,0,1
C136352,1,110.27,81.01,1,Two year,Fiber optic,Electronic check,1,1,0,1,1,0
C136353,2,60.32,111.83,0,One year,DSL,Credit card,0,1,0,0,0,0
C136354,55,70.93,3927.02,6,Month-to-month,DSL,Credit card,0,1,0,0,1,0
C136355,32,97.5,3199.38,1,One year,DSL,Credit card,0,1,0,1,0,0
C136356,54,73.28,4279.41,5,One year,DSL,Mailed check,1,0,0,1,0,0
C136357,60,85.94,5316.2,3,One year,DSL,Electronic check,1,1,0,1,0,0
C136358,2,51.5,190.95,3,Month-to-month,DSL,Mailed check,0,0,1,0,0,1
C136359,61,70.09,4413.89,0,Month-to-month,DSL,Electronic check,0,1,1,1,0,1
C136360,16,54.47,912.32,0,Month-to-month,Fiber optic,Credit card,0,0,0,0,1,0
C136361,29,27.86,741.31,2,Month-to-month,Fiber optic,Mailed check,1,1,0,0,0,1
C136362,69,47.89,3342.18,0,Month-to-month,Fiber optic,Electronic check,0,1,1,1,1,1
C136363,21,81.21,1666.51,3,One year,DSL,Bank transfer,1,1,1,0,0,1
C136364,67,83.8,5545.9,0,Month-to-month,Fiber optic,Bank transfer,0,1,0,0,1,1
C136365,36,89.21,3010.87,0,One year,Fiber optic,Mailed check,1,1,0,0,0,0
C136366,0,82.72,0.0,4,Month-to-month,DSL,Mailed check,0,0,0,0,0,0
C136367,59,64.45,3783.62,0,Two year,DSL,Mailed check,1,0,0,1,1,1
C136368,3,24.17,82.86,0,One year,None,Mailed check,1,1,0,0,1,1
C136369,45,41.4,1864.6,1,One year,Fiber optic,Mailed check,0,1,0,0,1,0
C136370,33,97.62,3158.86,1,Month-to-month,None,Credit card,1,1,0,1,0,0
C136371,10,48.95,526.35,0,One year,Fiber optic,Bank transfer,1,0,1,1,0,0
C136372,37,68.14,2594.05,0,One year,DSL,Bank transfer,0,0,0,0,0,0
C136373,26,71.57,1918.65,0,Two year,Fiber optic,Mailed check,1,1,0,1,0,1
C136374,7,35.37,278.56,1,Month-to-month,None,Bank transfer,1,1,1,1,0,1
C136375,39,78.31,3144.77,2,One year,Fiber optic,Electronic check,1,1,0,0,1,0
C136376,3,108.19,32.85,6,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,0
C136377,38,69.53,2681.22,1,Two year,None,Mailed check,1,0,0,1,0,1
C136378,16,63.27,958.07,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,0,0
C136379,59,41.04,2534.31,1,Two year,DSL,Electronic check,1,0,0,1,0,0
C136380,68,63.15,4401.73,0,Month-to-month,None,Electronic check,0,1,0,0,0,1
C136381,67,83.53,5632.93,1,Month-to-month,Fiber optic,Electronic check,0,0,0,0,0,1
C136382,67,69.84,4658.57,2,Month-to-month,DSL,Credit card,1,0,0,0,0,1
C136383,7,59.01,221.76,2,Month-to-month,Fiber optic,Bank transfer,1,1,0,1,1,1
C136384,36,95.15,3261.16,2,Two year,Fiber optic,Electronic check,0,1,0,0,1,0
C136385,16,63.46,970.0,0,One year,Fiber optic,Mailed check,0,0,0,1,0,1
C136386,6,59.3,388.92,2,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,0
C136387,28,73.53,2016.05,1,Month-to-month,DSL,Mailed check,0,1,0,1,0,1
C136388,30,102.67,3307.17,0,One year,Fiber optic,Mailed check,1,0,0,0,1,0
C136389,21,66.14,1330.48,1,One year,None,Bank transfer,1,0,0,1,0,0
C136390,8,47.86,549.09,0,Month-to-month,DSL,Credit card,0,1,1,0,0,1
C136391,29,83.65,2270.84,2,Month-to-month,Fiber optic,Bank transfer,1,1,1,1,1,0
C136392,11,61.71,744.8,0,Month-to-month,None,Credit card,1,0,0,1,1,0
C136393,2,83.87,153.76,2,One year,DSL,Credit card,0,0,0,0,0,0
C136394,32,18.78,592.17,1,Month-to-month,None,Credit card,0,0,1,0,0,1
C136395,4,70.92,276.7,3,Month-to-month,DSL,Electronic check,0,0,1,1,0,0
C136396,69,63.78,4324.31,1,Month-to-month,DSL,Electronic check,0,0,0,1,1,1
C136397,60,46.01,2779.05,2,One year,DSL,Mailed check,1,1,1,1,0,1
C136398,66,39.68,2573.57,2,Two year,None,Credit card,0,0,0,0,0,0
C136399,7,63.0,461.49,1,Month-to-month,None,Bank transfer,1,0,1,0,0,0
C136400,33,43.26,1453.24,1,One year,Fiber optic,Credit card,1,1,0,1,0,1
C136401,59,15.0,888.23,0,Month-to-month,DSL,Mailed check,0,1,0,0,1,0
C136402,41,40.62,1633.81,0,Month-to-month,DSL,Bank transfer,0,0,0,1,1,1
C136403,22,39.54,951.97,0,Month-to-month,Fiber optic,Electronic check,0,1,1,1,0,1
C136404,59,70.73,3988.68,1,One year,DSL,Mailed check,1,0,0,1,1,1
C136405,22,40.28,914.51,3,Month-to-month,Fiber optic,Electronic check,0,0,1,1,1,1
C136406,70,69.98,5078.72,0,Month-to-month,DSL,Electronic check,0,1,0,0,1,0
C136407,7,46.17,399.37,2,Month-to-month,DSL,Credit card,0,1,0,0,0,1
C136408,50,89.56,4329.33,1,One year,Fiber optic,Electronic check,0,1,0,0,1,1
C136409,0,79.37,0.0,2,One year,None,Electronic check,1,1,1,1,0,0
C136410,65,62.5,4052.43,4,One year,Fiber optic,Credit card,0,0,0,1,0,1
C136411,25,73.6,1713.05,1,Month-to-month,DSL,Electronic check,0,1,0,0,1,0
C136412,1,84.37,0.0,1,Two year,Fiber optic,Bank transfer,0,0,0,0,0,1
C136413,60,71.53,4133.1,2,Month-to-month,Fiber optic,Electronic check,0,0,0,1,0,1
C136414,69,73.53,5147.76,2,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,0
C136415,66,17.32,1170.84,1,Two year,DSL,Mailed check,0,1,0,1,1,1
C136416,34,57.04,1880.69,2,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,0,1
C136417,4,50.54,175.7,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,0,1
C136418,16,96.27,1400.22,2,One year,Fiber optic,Credit card,1,0,0,0,0,0
C136419,2,60.24,171.15,1,Month-to-month,Fiber optic,Mailed check,0,0,0,1,1,0
C136420,3,53.13,101.89,2,One year,DSL,Electronic check,1,1,0,1,0,1
C136421,11,84.52,809.08,2,Month-to-month,DSL,Electronic check,0,1,0,1,0,1
C136422,40,32.03,1315.68,0,Two year,Fiber optic,Bank transfer,1,1,0,1,0,1
C136423,55,67.85,3852.46,0,Two year,None,Bank transfer,0,0,1,1,0,1
C136424,42,20.59,868.31,1,Two year,Fiber optic,Electronic check,0,0,0,0,1,1
C136425,14,51.99,596.98,1,Two year,DSL,Mailed check,1,0,0,0,1,1
C136426,43,58.43,2609.85,2,Month-to-month,None,Electronic check,0,1,0,1,0,1
C136427,16,106.43,1446.16,3,Month-to-month,DSL,Credit card,1,1,0,1,0,1
C136428,33,66.28,2061.97,0,One year,DSL,Credit card,0,1,0,1,1,1
C136429,64,47.74,3027.03,0,One year,DSL,Mailed check,1,1,0,1,1,1
C136430,9,66.66,627.31,2,Month-to-month,DSL,Bank transfer,1,1,0,0,0,0
C136431,62,106.02,6502.13,2,Month-to-month,DSL,Mailed check,1,0,0,1,0,0
C136432,19,18.64,390.36,0,One year,Fiber optic,Mailed check,1,0,0,0,0,1
C136433,48,89.31,4320.26,4,Month-to-month,Fiber optic,Credit card,1,0,0,1,0,0
C136434,18,79.48,1435.63,0,Month-to-month,Fiber optic,Mailed check,1,1,0,0,0,1
C136435,11,67.08,602.91,0,Month-to-month,DSL,Bank transfer,0,0,0,1,1,0
C136436,32,62.24,2115.9,2,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,0
C136437,27,105.93,2836.04,0,One year,Fiber optic,Mailed check,1,0,0,1,0,1
C136438,36,87.96,3032.04,2,Month-to-month,DSL,Bank transfer,1,1,0,0,1,1
C136439,17,44.06,706.18,1,Month-to-month,DSL,Mailed check,0,1,0,0,1,1
C136440,70,70.56,5084.89,2,One year,DSL,Mailed check,0,1,0,1,0,0
C136441,48,101.13,4892.17,1,Month-to-month,Fiber optic,Mailed check,1,1,0,1,0,0
C136442,60,83.45,4980.04,1,Month-to-month,DSL,Credit card,1,1,0,1,0,0
C136443,56,76.56,4224.07,1,Two year,DSL,Credit card,0,1,0,1,0,1
C136444,52,37.42,1973.55,1,Month-to-month,None,Mailed check,0,0,0,1,1,1
C136445,10,127.83,1006.46,1,Month-to-month,DSL,Mailed check,0,1,1,0,0,0
C136446,42,88.04,3716.8,1,One year,DSL,Credit card,0,1,0,1,1,0
C136447,64,114.59,7249.07,2,Month-to-month,None,Mailed check,1,1,0,1,1,0
C136448,6,77.53,301.13,5,One year,DSL,Bank transfer,0,1,0,1,0,0
C136449,33,69.54,2258.41,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,1,1,0
C136450,13,53.89,581.96,3,One year,Fiber optic,Bank transfer,1,1,0,0,0,0
C136451,57,94.38,5295.48,3,Month-to-month,Fiber optic,Credit card,1,1,0,0,1,0
C136452,67,107.44,6843.65,1,Month-to-month,Fiber optic,Electronic check,1,1,0,0,1,0
C136453,3,96.03,192.48,2,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,1
C136454,57,126.39,6973.14,3,One year,Fiber optic,Mailed check,1,1,1,1,1,0
C136455,25,73.28,1823.54,0,Month-to-month,Fiber optic,Electronic check,0,1,0,0,0,0
C136456,69,54.48,3743.55,0,One year,Fiber optic,Electronic check,0,0,0,0,0,1
C136457,1,76.43,105.27,2,Two year,DSL,Bank transfer,1,1,1,1,1,0
C136458,13,90.1,1332.35,1,One year,DSL,Electronic check,0,1,0,0,1,1
C136459,51,63.43,3351.32,0,Two year,Fiber optic,Bank transfer,0,0,0,0,0,1
C136460,56,68.91,3819.85,2,Two year,Fiber optic,Mailed check,0,0,0,0,0,1
C136461,5,75.35,376.24,0,Month-to-month,Fiber optic,Electronic check,1,0,0,0,0,0
C136462,11,82.34,780.42,4,One year,Fiber optic,Bank transfer,0,1,0,0,0,0
C136463,24,73.37,1740.41,3,Month-to-month,DSL,Electronic check,0,0,1,1,0,0
C136464,2,75.27,303.58,2,One year,Fiber optic,Credit card,0,0,0,0,0,0
C136465,56,85.9,4691.16,1,Month-to-month,DSL,Electronic check,0,0,0,0,0,0
C136466,48,89.22,4544.15,4,Two year,DSL,Credit card,1,0,0,1,0,0
C136467,53,57.62,2882.09,0,Month-to-month,Fiber optic,Bank transfer,1,0,0,1,0,1
C136468,33,24.09,801.0,1,Month-to-month,Fiber optic,Bank transfer,1,1,0,0,0,1
C136469,46,44.04,1969.57,2,Month-to-month,DSL,Mailed check,1,1,0,0,0,0
C136470,41,81.53,3059.37,1,One year,Fiber optic,Bank transfer,1,1,1,0,0,0
C136471,49,51.73,2606.87,0,Month-to-month,Fiber optic,Electronic check,0,0,0,0,0,1
C136472,32,76.64,2461.05,2,Two year,DSL,Mailed check,0,1,0,1,0,1
C136473,46,68.57,3197.62,2,Month-to-month,Fiber optic,Electronic check,1,0,0,0,0,1
C136474,46,71.67,3214.32,0,Month-to-month,Fiber optic,Electronic check,1,0,1,1,1,1
C136475,46,82.28,3881.23,3,Two year,DSL,Electronic check,1,0,0,0,0,0
C136476,62,99.75,6117.08,2,Two year,Fiber optic,Mailed check,0,1,1,0,0,0
C136477,25,69.58,1839.2,1,One year,Fiber optic,Credit card,0,0,0,0,0,1
C136478,63,43.95,2735.96,3,Month-to-month,None,Electronic check,0,0,0,1,0,1
C136479,2,77.77,266.52,0,Month-to-month,DSL,Credit card,1,0,1,0,0,0
C136480,35,87.82,3126.94,0,One year,Fiber optic,Electronic check,0,0,1,0,1,0
C136481,31,15.0,499.16,1,One year,Fiber optic,Credit card,1,1,0,0,1,1
C136482,62,51.94,3252.22,3,Month-to-month,DSL,Bank transfer,0,0,1,0,0,1
C136483,3,70.73,331.96,1,Month-to-month,DSL,Electronic check,0,0,1,1,0,0
C136484,15,57.99,898.82,2,Month-to-month,Fiber optic,Bank transfer,0,0,1,0,0,0
C136485,33,73.36,2519.83,2,Month-to-month,Fiber optic,Mailed check,1,1,1,0,0,0
C136486,58,54.4,3162.74,1,Month-to-month,DSL,Mailed check,0,0,0,0,0,0
C136487,33,93.43,3095.2,1,Month-to-month,DSL,Bank transfer,0,1,0,1,1,0
C136488,46,71.28,3418.22,1,One year,DSL,Mailed check,0,0,0,0,0,0
C136489,12,25.01,303.4,0,One year,Fiber optic,Credit card,1,1,0,0,1,1
C136490,67,88.28,5708.62,1,Month-to-month,Fiber optic,Electronic check,0,0,0,1,0,1
C136491,56,89.87,5085.52,0,Month-to-month,DSL,Credit card,1,1,0,0,0,0
C136492,3,69.07,346.76,4,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,1,0
C136493,50,24.02,1203.31,4,Two year,Fiber optic,Credit card,0,0,1,1,0,1
C136494,9,92.55,830.41,1,One year,None,Bank transfer,0,1,0,1,0,0
C136495,40,44.45,1744.29,1,Month-to-month,Fiber optic,Mailed check,1,1,0,1,0,0
C136496,51,60.97,3056.27,0,Month-to-month,Fiber optic,Bank transfer,0,0,0,0,0,0
C136497,66,55.65,3601.72,3,Month-to-month,DSL,Bank transfer,1,1,1,0,0,1
C136498,5,34.01,159.13,5,Month-to-month,Fiber optic,Credit card,1,0,0,1,0,1
C136499,20,70.15,1258.23,2,Month-to-month,DSL,Bank transfer,0,0,0,1,0,0
C136500,49,75.07,3456.88,1,Month-to-month,DSL,Bank transfer,0,1,0,0,0,1
C136501,18,72.83,1302.38,1,Two year,Fiber optic,Electronic check,0,1,0,1,0,0
C136502,51,64.77,3380.59,1,One year,DSL,Credit card,0,1,0,1,1,1
C136503,13,51.38,547.22,1,One year,DSL,Credit card,1,0,0,1,0,0
C136504,11,106.73,1530.86,1,Month-to-month,None,Mailed check,0,0,0,1,1,1
C136505,39,74.63,3011.17,2,Two year,Fiber optic,Electronic check,1,0,0,0,0,0
C136506,49,46.61,2299.84,3,Month-to-month,DSL,Mailed check,1,0,0,0,0,1
C136507,14,81.01,1325.68,3,Two year,Fiber optic,Electronic check,0,1,0,1,0,0
C136508,62,79.11,4856.2,0,Month-to-month,Fiber optic,Credit card,1,0,0,1,0,1
C136509,62,85.38,5298.23,1,Two year,Fiber optic,Electronic check,1,0,0,1,1,0
C136510,5,69.19,181.1,0,One year,Fiber optic,Electronic check,0,0,0,1,1,0
C136511,21,54.43,1152.31,1,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,1,1
C136512,40,35.76,1462.3,2,Month-to-month,DSL,Credit card,1,1,0,0,0,0
C136513,35,56.74,1963.04,1,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,1
C136514,18,28.59,504.97,1,Month-to-month,DSL,Mailed check,0,1,0,1,0,1
C136515,38,77.52,2810.37,2,One year,Fiber optic,Credit card,1,1,0,0,0,0
C136516,69,29.85,2127.46,1,One year,DSL,Credit card,0,0,1,1,0,1
C136517,22,61.11,1178.44,1,One year,DSL,Credit card,1,0,0,1,0,0
C136518,15,88.22,1549.46,1,Month-to-month,Fiber optic,Credit card,0,1,0,0,0,0
C136519,53,63.95,3313.62,2,Two year,Fiber optic,Mailed check,0,1,0,0,0,1
C136520,41,68.52,2636.32,2,One year,Fiber optic,Bank transfer,1,0,0,0,0,0
C136521,49,81.09,3946.81,0,Month-to-month,Fiber optic,Electronic check,0,1,0,0,1,0
C136522,46,82.83,3786.59,2,One year,Fiber optic,Mailed check,1,0,1,0,0,0
C136523,54,95.95,5196.47,0,One year,Fiber optic,Bank transfer,0,1,0,0,0,0
C136524,52,84.08,4288.42,2,Month-to-month,None,Credit card,1,1,0,0,0,1
C136525,43,78.95,3579.61,3,Month-to-month,DSL,Electronic check,1,1,0,1,0,1
C136526,32,20.96,691.41,2,Month-to-month,None,Credit card,0,0,0,1,1,1
C136527,33,76.04,2518.06,3,Month-to-month,DSL,Electronic check,0,0,0,0,0,1
C136528,19,111.46,2067.85,0,One year,None,Credit card,0,0,0,1,1,0
C136529,32,86.19,3088.47,5,Month-to-month,DSL,Mailed check,1,1,0,0,0,0
C136530,43,94.24,4009.88,1,One year,Fiber optic,Credit card,0,1,1,0,0,0
C136531,51,53.14,2702.05,0,Month-to-month,DSL,Bank transfer,1,1,0,0,1,0
C136532,55,68.28,3714.39,2,Month-to-month,None,Credit card,0,0,0,0,0,0
C136533,27,84.11,2420.43,1,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,0
C136534,52,81.08,4226.02,3,One year,Fiber optic,Credit card,0,1,0,0,0,0
C136535,31,89.75,2660.98,2,Month-to-month,Fiber optic,Credit card,1,0,0,0,0,0
C136536,25,41.64,1072.52,2,One year,DSL,Credit card,0,1,0,0,0,1
C136537,11,50.17,601.49,3,Month-to-month,DSL,Bank transfer,1,0,1,0,0,0
C136538,19,37.66,679.3,1,Month-to-month,DSL,Bank transfer,1,0,0,1,1,1
C136539,48,76.47,3734.82,4,Month-to-month,Fiber optic,Credit card,0,1,0,0,1,0
C136540,15,65.32,1190.49,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,1,0
C136541,5,65.14,478.12,1,One year,Fiber optic,Credit card,0,1,0,0,0,0
C136542,19,52.98,1100.62,2,Month-to-month,DSL,Bank transfer,0,0,0,0,1,0
C136543,71,48.91,3484.55,2,Month-to-month,Fiber optic,Credit card,0,0,1,1,0,1
C136544,10,70.05,711.71,1,One year,Fiber optic,Mailed check,0,0,0,0,1,0
C136545,10,97.68,1144.73,1,Month-to-month,DSL,Bank transfer,0,1,0,1,1,1
C136546,29,109.19,2878.39,1,Month-to-month,None,Bank transfer,0,0,0,0,1,0
C136547,27,109.27,2924.09,0,Month-to-month,DSL,Mailed check,1,1,0,1,0,0
C136548,66,58.29,3783.29,2,One year,DSL,Bank transfer,1,1,0,1,1,0
C136549,17,40.42,648.89,1,Month-to-month,DSL,Electronic check,0,0,1,0,1,1
C136550,30,92.09,2814.04,1,One year,Fiber optic,Bank transfer,0,1,0,0,0,1
C136551,20,101.87,2122.27,2,One year,DSL,Bank transfer,1,0,0,1,0,0
C136552,17,80.44,1269.49,2,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,1
C136553,23,69.43,1422.57,2,Two year,Fiber optic,Bank transfer,1,1,0,0,0,0
C136554,18,54.33,1066.57,1,Month-to-month,Fiber optic,Mailed check,0,0,0,1,1,0
C136555,51,85.14,4378.41,2,One year,None,Electronic check,0,0,0,0,0,0
C136556,56,84.39,4700.11,3,One year,DSL,Bank transfer,1,0,0,0,1,1
C136557,12,77.07,812.78,0,One year,DSL,Credit card,1,0,0,1,1,0
C136558,35,42.34,1502.96,5,One year,Fiber optic,Electronic check,0,0,0,0,0,1
C136559,18,45.16,756.86,0,Month-to-month,DSL,Credit card,0,1,0,0,0,1
C136560,62,67.65,4141.47,3,Month-to-month,None,Electronic check,0,0,1,1,0,0
C136561,7,96.05,799.28,2,One year,Fiber optic,Electronic check,0,0,1,0,1,1
C136562,29,92.74,2768.9,1,Month-to-month,DSL,Electronic check,1,1,0,0,1,0
C136563,23,60.02,1421.38,3,Month-to-month,None,Bank transfer,0,1,0,1,0,1
C136564,26,24.33,669.84,3,Two year,Fiber optic,Bank transfer,1,0,0,0,0,1
C136565,67,103.38,6754.52,1,One year,DSL,Credit card,1,0,0,0,0,1
C136566,38,101.02,3976.68,1,One year,Fiber optic,Credit card,0,1,0,0,1,0
C136567,27,73.1,2072.75,5,One year,Fiber optic,Electronic check,0,0,0,1,1,0
C136568,58,59.25,3542.13,3,Month-to-month,Fiber optic,Bank transfer,0,1,0,0,0,1
C136569,55,62.32,3463.05,2,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,0
C136570,10,93.28,944.18,1,Month-to-month,DSL,Electronic check,0,1,0,0,1,0
C136571,33,83.42,2827.72,2,One year,DSL,Electronic check,1,1,0,0,1,1
C136572,29,59.3,1820.07,4,Month-to-month,Fiber optic,Mailed check,0,0,1,0,0,1
C136573,32,125.04,4009.38,1,Two year,DSL,Electronic check,0,1,0,1,0,0
C136574,25,31.75,837.19,0,Month-to-month,Fiber optic,Bank transfer,1,0,1,1,0,1
C136575,59,54.96,2976.08,1,Month-to-month,DSL,Bank transfer,1,0,0,1,0,1
C136576,71,55.52,3798.49,4,Month-to-month,DSL,Credit card,0,0,0,1,0,0
C136577,1,72.65,183.23,3,Month-to-month,Fiber optic,Electronic check,0,1,0,0,0,1
C136578,61,98.31,6048.18,1,Month-to-month,Fiber optic,Mailed check,0,0,0,0,1,0
C136579,62,90.72,5683.9,1,Month-to-month,DSL,Bank transfer,0,0,1,1,0,0
C136580,26,73.17,1853.48,1,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,0
C136581,34,36.82,1157.23,3,One year,DSL,Mailed check,1,1,0,1,0,0
C136582,7,93.88,826.75,0,Month-to-month,Fiber optic,Bank transfer,1,0,1,1,1,0
C136583,25,41.62,1085.6,3,Month-to-month,DSL,Bank transfer,1,0,1,0,0,0
C136584,17,59.95,1132.38,0,Month-to-month,Fiber optic,Bank transfer,1,1,1,0,1,0
C136585,65,68.11,4216.11,3,Two year,DSL,Electronic check,1,1,0,0,0,1
C136586,7,49.81,426.6,1,Month-to-month,Fiber optic,Credit card,0,1,0,0,0,1
C136587,24,49.33,1254.73,0,Month-to-month,Fiber optic,Mailed check,0,1,0,0,0,1
C136588,34,92.17,3212.97,1,Month-to-month,DSL,Electronic check,0,1,0,1,0,0
C136589,70,106.36,7458.82,1,Month-to-month,Fiber optic,Mailed check,0,0,0,0,1,0
C136590,58,68.15,3887.26,1,Month-to-month,DSL,Electronic check,0,1,0,1,1,1
C136591,67,25.52,1731.84,2,One year,Fiber optic,Electronic check,1,1,0,1,0,0
C136592,22,77.01,1644.38,0,Month-to-month,Fiber optic,Mailed check,0,1,1,0,0,0
C136593,19,52.6,1055.8,2,Two year,Fiber optic,Credit card,1,0,0,0,1,1
C136594,41,79.01,3185.83,2,Month-to-month,DSL,Mailed check,1,0,0,1,1,0
C136595,24,77.39,1828.11,3,Two year,Fiber optic,Electronic check,1,1,0,1,1,0
C136596,1,22.96,0.0,2,One year,Fiber optic,Bank transfer,1,1,0,1,1,1
C136597,58,60.24,3491.86,2,Month-to-month,DSL,Credit card,1,1,0,1,1,1
C136598,6,85.41,517.31,1,One year,Fiber optic,Mailed check,1,0,0,0,0,1
C136599,14,67.67,1075.1,4,One year,Fiber optic,Bank transfer,0,0,0,0,0,0
C136600,67,42.59,2861.83,0,One year,None,Credit card,0,1,0,0,0,1
C136601,52,86.41,4129.83,0,Month-to-month,Fiber optic,Mailed check,1,1,0,1,1,0
C136602,46,28.36,1411.11,0,One year,Fiber optic,Electronic check,1,1,0,0,0,1
C136603,9,75.85,616.32,2,One year,Fiber optic,Electronic check,0,1,0,1,0,1
C136604,18,56.52,877.03,2,Month-to-month,Fiber optic,Bank transfer,1,1,0,0,0,1
C136605,14,80.85,1263.71,3,One year,DSL,Electronic check,1,0,0,1,0,1
C136606,46,64.3,3041.06,1,Month-to-month,None,Bank transfer,0,0,0,1,0,1
C136607,36,82.15,2917.59,2,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,0
C136608,25,104.03,2410.91,2,One year,Fiber optic,Credit card,1,1,1,1,0,0
C136609,53,87.36,4664.19,2,Month-to-month,Fiber optic,Credit card,1,1,1,1,0,0
C136610,56,86.9,4814.67,2,Month-to-month,DSL,Bank transfer,0,1,0,0,1,1
C136611,53,84.57,4488.2,1,Two year,None,Credit card,1,0,1,0,1,0
C136612,7,27.08,192.45,2,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,0
C136613,43,72.01,2890.06,1,Two year,None,Mailed check,0,0,0,1,0,1
C136614,15,76.74,1086.0,1,Month-to-month,DSL,Electronic check,1,1,0,0,0,1
C136615,19,83.82,1534.77,2,Month-to-month,None,Mailed check,0,1,0,1,0,0
C136616,70,67.89,4743.21,0,One year,Fiber optic,Bank transfer,0,1,1,1,0,0
C136617,29,87.89,2552.0,0,Month-to-month,DSL,Bank transfer,0,0,1,0,1,0
C136618,56,46.03,2464.37,1,One year,DSL,Credit card,0,1,0,1,0,1
C136619,17,119.82,1925.56,0,Month-to-month,DSL,Mailed check,0,0,0,1,0,1
C136620,70,83.96,5843.21,3,Month-to-month,DSL,Mailed check,1,1,1,1,0,0
C136621,19,46.99,875.59,4,Two year,Fiber optic,Bank transfer,0,0,0,0,0,0
C136622,13,103.89,1513.21,0,Two year,Fiber optic,Bank transfer,0,0,0,1,0,0
C136623,23,42.1,1012.99,3,One year,None,Bank transfer,0,1,0,0,1,1
C136624,12,70.24,1135.3,1,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,0
C136625,43,72.88,3016.96,1,Month-to-month,Fiber optic,Credit card,1,0,1,0,0,1
C136626,10,59.75,679.87,0,Month-to-month,DSL,Electronic check,0,1,0,0,0,1
C136627,14,66.95,971.39,1,Month-to-month,None,Electronic check,0,0,1,1,0,1
C136628,50,71.58,3544.92,4,Two year,Fiber optic,Electronic check,0,1,1,1,1,1
C136629,3,43.17,152.27,2,One year,DSL,Mailed check,0,1,0,0,1,0
C136630,31,76.83,2517.91,3,One year,Fiber optic,Credit card,1,1,0,0,0,1
C136631,49,70.07,3403.33,4,Month-to-month,Fiber optic,Mailed check,0,1,0,1,0,0
C136632,32,118.6,3978.42,2,Month-to-month,Fiber optic,Credit card,1,0,0,1,0,0
C136633,1,107.1,155.4,2,One year,DSL,Electronic check,0,0,0,1,0,0
C136634,11,51.67,574.54,0,Month-to-month,Fiber optic,Mailed check,1,0,0,0,1,1
C136635,69,66.47,4822.7,1,Two year,DSL,Credit card,0,0,0,0,1,1
C136636,55,52.66,2825.31,2,Two year,Fiber optic,Mailed check,1,1,0,1,0,1
C136637,25,63.62,1657.54,1,Month-to-month,DSL,Credit card,1,0,0,0,0,0
C136638,62,91.49,5825.11,1,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,0
C136639,0,67.43,46.55,3,Month-to-month,DSL,Credit card,0,0,1,1,0,0
C136640,3,57.53,148.85,4,Month-to-month,Fiber optic,Credit card,0,1,0,0,1,1
C136641,63,85.14,5395.39,1,Two year,DSL,Credit card,0,1,1,0,0,0
C136642,48,21.58,991.97,2,One year,Fiber optic,Electronic check,0,0,0,0,1,1
C136643,43,60.34,2516.15,1,Month-to-month,DSL,Mailed check,1,1,0,0,0,0
C136644,24,104.25,2636.53,1,Month-to-month,DSL,Mailed check,0,1,0,0,1,0
C136645,58,105.44,6027.35,1,One year,DSL,Mailed check,1,0,0,1,0,0
C136646,43,102.63,4246.44,2,One year,Fiber optic,Electronic check,0,0,1,0,0,0
C136647,31,39.22,1238.28,1,Two year,Fiber optic,Credit card,0,0,0,0,1,1
C136648,27,39.03,1025.5,2,Month-to-month,Fiber optic,Credit card,1,1,1,0,0,1
C136649,25,57.66,1484.99,3,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,1,0
C136650,41,70.31,3082.1,0,Month-to-month,DSL,Mailed check,1,1,0,0,1,1
C136651,47,51.67,2419.85,1,Month-to-month,DSL,Electronic check,1,0,0,1,0,1
C136652,57,27.98,1577.25,0,Two year,Fiber optic,Electronic check,1,0,0,1,0,1
C136653,29,93.2,2557.71,1,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,1,0
C136654,18,89.03,1497.1,0,One year,DSL,Credit card,0,0,1,1,1,0
C136655,40,55.23,2175.44,1,Month-to-month,DSL,Credit card,1,0,0,0,1,1
